样本ID,人群,时期,年龄_年前
4368,CHB,现代,0
4369,CHB,现代,0
4370,CHB,现代,0
4371,CHB,古代_远期,25000
4372,CHB,现代,0
4373,CHB,现代,0
4374,CHB,现代,0
4375,CHB,现代,0
4376,CHB,现代,0
4377,CHB,现代,0
4378,CHB,现代,0
4379,CHB,现代,0
4380,CHB,现代,0
4381,CHB,现代,0
4382,CHB,现代,0
4383,CHB,现代,0
4384,CHB,现代,0
4385,CHB,现代,0
4386,CHB,现代,0
4387,CHB,现代,0
4388,CHB,现代,0
4389,CHB,现代,0
4390,CHB,现代,0
4391,CHB,现代,0
4392,CHB,现代,0
4393,CHB,现代,0
4394,CHB,现代,0
4395,CHB,现代,0
4396,CHB,现代,0
4397,CHB,现代,0
4398,CHB,现代,0
4399,CHB,现代,0
4400,CHB,现代,0
4401,CHB,古代_远期,25000
4402,CHB,现代,0
4403,CHB,现代,0
4404,CHB,现代,0
4405,CHB,现代,0
4406,CHB,现代,0
4407,CHB,现代,0
4408,CHB,现代,0
4409,CHB,现代,0
4410,CHB,古代_近期,5000
4411,CHB,现代,0
4412,CHB,现代,0
4413,CHB,现代,0
4414,CHB,现代,0
4415,CHB,现代,0
4416,CHB,现代,0
4417,CHB,现代,0
4418,CHB,现代,0
4419,CHB,现代,0
4420,CHB,现代,0
4421,CHB,现代,0
4422,CHB,古代_近期,5000
4423,CHB,现代,0
4424,CHB,现代,0
4425,CHB,现代,0
4426,CHB,现代,0
4427,CHB,现代,0
4428,CHB,现代,0
4429,CHB,现代,0
4430,CHB,现代,0
4431,CHB,古代_近期,5000
4432,CHB,现代,0
4433,CHB,现代,0
4434,CHB,现代,0
4435,CHB,现代,0
4436,CHB,现代,0
4437,CHB,现代,0
4438,CHB,现代,0
4439,CHB,现代,0
4440,CHB,古代_近期,5000
4441,CHB,现代,0
4442,CHB,现代,0
4443,CHB,现代,0
4444,CHB,现代,0
4445,CHB,现代,0
4446,CHB,现代,0
4447,CHB,现代,0
4448,CHB,现代,0
4449,CHB,现代,0
4450,CHB,现代,0
4451,CHB,现代,0
4452,CHB,现代,0
4453,CHB,古代_近期,5000
4454,CHB,现代,0
4455,CHB,现代,0
4456,CHB,现代,0
4457,CHB,现代,0
4458,CHB,现代,0
4459,CHB,现代,0
4460,CHB,古代_远期,25000
4461,CHB,现代,0
4462,CHB,古代_近期,5000
4463,CHB,现代,0
4464,CHB,现代,0
4465,CHB,现代,0
4466,CHB,现代,0
4467,CHB,现代,0
4468,CHB,现代,0
4469,CHB,现代,0
4470,CHB,现代,0
4471,CHB,现代,0
4472,CHB,现代,0
4473,CHB,现代,0
4474,CHB,现代,0
4475,CHB,古代_近期,5000
4476,CHB,现代,0
4477,CHB,现代,0
4478,CHB,现代,0
4479,CHB,现代,0
4480,CHB,现代,0
4481,CHB,现代,0
4482,CHB,现代,0
4483,CHB,古代_近期,5000
4484,CHB,现代,0
4485,CHB,现代,0
4486,CHB,现代,0
4487,CHB,现代,0
4488,CHB,现代,0
4489,CHB,现代,0
4490,CHB,现代,0
4491,CHB,现代,0
4492,CHB,现代,0
4493,CHB,现代,0
4494,CHB,现代,0
4495,CHB,现代,0
4496,CHB,现代,0
4497,CHB,现代,0
4498,CHB,现代,0
4499,CHB,现代,0
4500,CHB,现代,0
4501,CHB,现代,0
4502,CHB,现代,0
4503,CHB,现代,0
4504,CHB,现代,0
4505,CHB,现代,0
4506,CHB,现代,0
4507,CHB,现代,0
4508,CHB,现代,0
4509,CHB,现代,0
4510,CHB,现代,0
4511,CHB,现代,0
4512,CHB,古代_近期,5000
4513,CHB,现代,0
4514,CHB,现代,0
4515,CHB,现代,0
4516,CHB,现代,0
4517,CHB,现代,0
4518,CHB,现代,0
4519,CHB,现代,0
4520,CHB,现代,0
4521,CHB,现代,0
4522,CHB,现代,0
4523,CHB,现代,0
4524,CHB,现代,0
4525,CHB,现代,0
4526,CHB,现代,0
4527,CHB,现代,0
4528,CHB,现代,0
4529,CHB,现代,0
4530,CHB,现代,0
4531,CHB,现代,0
4532,CHB,现代,0
4533,CHB,现代,0
4534,CHB,现代,0
4535,CHB,现代,0
4536,CHB,现代,0
4537,CHB,现代,0
4538,CHB,现代,0
4539,CHB,现代,0
4540,CHB,现代,0
4541,CHB,现代,0
4542,CHB,现代,0
4543,CHB,现代,0
4544,CHB,现代,0
4545,CHB,现代,0
4546,CHB,现代,0
4547,CHB,古代_近期,5000
4548,CHB,现代,0
4549,CHB,现代,0
4550,CHB,现代,0
4551,CHB,现代,0
4552,CHB,现代,0
4553,CHB,古代_远期,25000
4554,CHB,现代,0
4555,CHB,现代,0
4556,CHB,现代,0
4557,CHB,现代,0
4558,CHB,现代,0
4559,CHB,现代,0
4560,CHB,现代,0
4561,CHB,现代,0
4562,CHB,现代,0
4563,CHB,现代,0
4564,CHB,现代,0
4565,CHB,现代,0
4566,CHB,现代,0
4567,CHB,现代,0
4568,CHB,现代,0
4569,CHB,现代,0
4570,CHB,现代,0
4571,CHB,古代_远期,25000
4572,CHB,现代,0
4573,CHB,现代,0
4574,CHB,现代,0
4575,CHB,古代_近期,5000
4576,CHB,现代,0
4577,CHB,现代,0
4578,CHB,现代,0
4579,CHB,现代,0
4580,CHB,现代,0
4581,CHB,现代,0
4582,CHB,现代,0
4583,CHB,现代,0
4584,CHB,现代,0
4585,CHB,现代,0
4586,CHB,现代,0
4587,CHB,现代,0
4588,CHB,现代,0
4589,CHB,现代,0
4590,CHB,现代,0
4591,CHB,古代_远期,25000
4592,CHB,现代,0
4593,CHB,现代,0
4594,CHB,现代,0
4595,CHB,现代,0
4596,CHB,现代,0
4597,CHB,现代,0
4598,CHB,现代,0
4599,CHB,现代,0
4600,CHB,现代,0
4601,CHB,现代,0
4602,CHB,现代,0
4603,CHB,现代,0
4604,CHB,现代,0
4605,CHB,现代,0
4606,CHB,现代,0
4607,CHB,现代,0
4608,CHB,现代,0
4609,CHB,现代,0
4610,CHB,现代,0
4611,CHB,现代,0
4612,CHB,现代,0
4613,CHB,现代,0
4614,CHB,现代,0
4615,CHB,现代,0
4616,CHB,现代,0
4617,CHB,现代,0
4618,CHB,现代,0
4619,CHB,现代,0
4620,CHB,现代,0
4621,CHB,现代,0
4622,CHB,古代_近期,5000
4623,CHB,现代,0
4624,CHB,现代,0
4625,CHB,现代,0
4626,CHB,现代,0
4627,CHB,现代,0
4628,CHB,现代,0
4629,CHB,现代,0
4630,CHB,现代,0
4631,CHB,现代,0
4632,CHB,现代,0
4633,CHB,现代,0
4634,CHB,现代,0
4635,CHB,现代,0
4636,CHB,现代,0
4637,CHB,现代,0
4638,CHB,现代,0
4639,CHB,现代,0
4640,CHB,现代,0
4641,CHB,现代,0
4642,CHB,现代,0
4643,CHB,现代,0
4644,CHB,现代,0
4645,CHB,现代,0
4646,CHB,现代,0
4647,CHB,现代,0
4648,CHB,现代,0
4649,CHB,现代,0
4650,CHB,现代,0
4651,CHB,现代,0
4652,CHB,现代,0
4653,CHB,现代,0
4654,CHB,现代,0
4655,CHB,古代_远期,25000
4656,CHB,现代,0
4657,CHB,现代,0
4658,CHB,现代,0
4659,CHB,现代,0
4660,CHB,现代,0
4661,CHB,现代,0
4662,CHB,现代,0
4663,CHB,现代,0
4664,CHB,现代,0
4665,CHB,现代,0
4666,CHB,现代,0
4667,CHB,现代,0
4668,CHB,现代,0
4669,CHB,现代,0
4670,CHB,现代,0
4671,CHB,现代,0
4672,CHB,现代,0
4673,CHB,现代,0
4674,CHB,现代,0
4675,CHB,现代,0
4676,CHB,现代,0
4677,CHB,现代,0
4678,CHB,现代,0
4679,CHB,现代,0
4680,CHB,现代,0
4681,CHB,现代,0
4682,CHB,现代,0
4683,CHB,现代,0
4684,CHB,现代,0
4685,CHB,现代,0
4686,CHB,现代,0
4687,CHB,现代,0
4688,CHB,现代,0
4689,CHB,现代,0
4690,CHB,现代,0
4691,CHB,现代,0
4692,CHB,现代,0
4693,CHB,现代,0
4694,CHB,现代,0
4695,CHB,现代,0
4696,CHB,现代,0
4697,CHB,古代_近期,5000
4698,CHB,现代,0
4699,CHB,现代,0
4700,CHB,现代,0
4701,CHB,现代,0
4702,CHB,现代,0
4703,CHB,古代_近期,5000
4704,CHB,现代,0
4705,CHB,古代_远期,25000
4706,CHB,现代,0
4707,CHB,现代,0
4708,CHB,现代,0
4709,CHB,现代,0
4710,CHB,现代,0
4711,CHB,现代,0
4712,CHB,现代,0
4713,CHB,现代,0
4714,CHB,现代,0
4715,CHB,现代,0
4716,CHB,古代_远期,25000
4717,CHB,现代,0
4718,CHB,现代,0
4719,CHB,现代,0
4720,CHB,现代,0
4721,CHB,现代,0
4722,CHB,古代_远期,25000
4723,CHB,现代,0
4724,CHB,现代,0
4725,CHB,现代,0
4726,CHB,现代,0
4727,CHB,现代,0
4728,CHB,现代,0
4729,CHB,现代,0
4730,CHB,现代,0
4731,CHB,现代,0
4732,CHB,现代,0
4733,CHB,现代,0
4734,CHB,现代,0
4735,CHB,现代,0
4736,CHB,现代,0
4737,CHB,现代,0
4738,CHB,现代,0
4739,CHB,现代,0
4740,CHB,现代,0
4741,CHB,现代,0
4742,CHB,现代,0
4743,CHB,现代,0
4744,CHB,现代,0
4745,CHB,现代,0
4746,CHB,现代,0
4747,CHB,现代,0
4748,CHB,现代,0
4749,CHB,现代,0
4750,CHB,现代,0
4751,CHB,古代_近期,5000
4752,CHB,现代,0
4753,CHB,现代,0
4754,CHB,现代,0
4755,CHB,古代_近期,5000
4756,CHB,现代,0
4757,CHB,现代,0
4758,CHB,现代,0
4759,CHB,现代,0
4760,CHB,现代,0
4761,CHB,现代,0
4762,CHB,现代,0
4763,CHB,现代,0
4764,CHB,古代_近期,5000
4765,CHB,现代,0
4766,CHB,现代,0
4767,CHB,现代,0
4768,CHB,现代,0
4769,CHB,现代,0
4770,CHB,现代,0
4771,CHB,现代,0
4772,CHB,现代,0
4773,CHB,现代,0
4774,CHB,现代,0
4775,CHB,现代,0
4776,CHB,现代,0
4777,CHB,现代,0
4778,CHB,现代,0
4779,CHB,现代,0
4780,CHB,现代,0
4781,CHB,现代,0
4782,CHB,现代,0
4783,CHB,现代,0
4784,CHB,现代,0
4785,CHB,现代,0
4786,CHB,现代,0
4787,CHB,现代,0
4788,CHB,现代,0
4789,CHB,现代,0
4790,CHB,现代,0
4791,CHB,现代,0
4792,CHB,古代_近期,5000
4793,CHB,现代,0
4794,CHB,现代,0
4795,CHB,现代,0
4796,CHB,现代,0
4797,CHB,现代,0
4798,CHB,现代,0
4799,CHB,现代,0
4800,CHB,现代,0
4801,CHB,现代,0
4802,CHB,现代,0
4803,CHB,现代,0
4804,CHB,现代,0
4805,CHB,现代,0
4806,CHB,现代,0
4807,CHB,现代,0
4808,CHB,现代,0
4809,CHB,现代,0
4810,CHB,现代,0
4811,CHB,现代,0
4812,CHB,古代_近期,5000
4813,CHB,现代,0
4814,CHB,现代,0
4815,CHB,现代,0
4816,CHB,现代,0
4817,CHB,现代,0
4818,CHB,现代,0
4819,CHB,现代,0
4820,CHB,现代,0
4821,CHB,现代,0
4822,CHB,现代,0
4823,CHB,现代,0
4824,CHB,现代,0
4825,CHB,现代,0
4826,CHB,现代,0
4827,CHB,现代,0
4828,CHB,现代,0
4829,CHB,现代,0
4830,CHB,现代,0
4831,CHB,现代,0
4832,CHB,现代,0
4833,CHB,现代,0
4834,CHB,现代,0
4835,CHB,现代,0
4836,CHB,古代_近期,5000
4837,CHB,现代,0
4838,CHB,现代,0
4839,CHB,现代,0
4840,CHB,现代,0
4841,CHB,现代,0
4842,CHB,现代,0
4843,CHB,现代,0
4844,CHB,古代_远期,25000
4845,CHB,现代,0
4846,CHB,古代_近期,5000
4847,CHB,现代,0
4848,CHB,现代,0
4849,CHB,古代_近期,5000
4850,CHB,现代,0
4851,CHB,现代,0
4852,CHB,现代,0
4853,CHB,古代_远期,25000
4854,CHB,现代,0
4855,CHB,现代,0
4856,CHB,现代,0
4857,CHB,现代,0
4858,CHB,现代,0
4859,CHB,现代,0
4860,CHB,现代,0
4861,CHB,古代_近期,5000
4862,CHB,现代,0
4863,CHB,现代,0
4864,CHB,现代,0
4865,CHB,现代,0
4866,CHB,现代,0
4867,CHB,现代,0
4868,CHB,现代,0
4869,CHB,现代,0
4870,CHB,古代_远期,25000
4871,CHB,现代,0
4872,CHB,古代_近期,5000
4873,CHB,现代,0
4874,CHB,现代,0
4875,CHB,现代,0
4876,CHB,现代,0
4877,CHB,现代,0
4878,CHB,古代_远期,25000
4879,CHB,现代,0
4880,CHB,现代,0
4881,CHB,现代,0
4882,CHB,现代,0
4883,CHB,现代,0
4884,CHB,现代,0
4885,CHB,现代,0
4886,CHB,现代,0
4887,CHB,现代,0
4888,CHB,现代,0
4889,CHB,现代,0
4890,CHB,现代,0
4891,CHB,古代_近期,5000
4892,CHB,现代,0
4893,CHB,现代,0
4894,CHB,现代,0
4895,CHB,现代,0
4896,CHB,现代,0
4897,CHB,现代,0
4898,CHB,现代,0
4899,CHB,现代,0
4900,CHB,现代,0
4901,CHB,现代,0
4902,CHB,现代,0
4903,CHB,现代,0
4904,CHB,现代,0
4905,CHB,现代,0
4906,CHB,现代,0
4907,CHB,现代,0
4908,CHB,现代,0
4909,CHB,现代,0
4910,CHB,现代,0
4911,CHB,现代,0
4912,CHB,现代,0
4913,CHB,现代,0
4914,CHB,现代,0
4915,CHB,现代,0
4916,CHB,现代,0
4917,CHB,现代,0
4918,CHB,现代,0
4919,CHB,现代,0
4920,CHB,现代,0
4921,CHB,现代,0
4922,CHB,现代,0
4923,CHB,现代,0
4924,CHB,现代,0
4925,CHB,现代,0
4926,CHB,现代,0
4927,CHB,现代,0
4928,CHB,现代,0
4929,CHB,现代,0
4930,CHB,现代,0
4931,CHB,现代,0
4932,CHB,现代,0
4933,CHB,现代,0
4934,CHB,现代,0
4935,CHB,现代,0
4936,CHB,现代,0
4937,CHB,现代,0
4938,CHB,现代,0
4939,CHB,现代,0
4940,CHB,现代,0
4941,CHB,现代,0
4942,CHB,现代,0
4943,CHB,现代,0
4944,CHB,现代,0
4945,CHB,现代,0
4946,CHB,现代,0
4947,CHB,现代,0
4948,CHB,现代,0
4949,CHB,现代,0
4950,CHB,现代,0
4951,CHB,现代,0
4952,CHB,现代,0
4953,CHB,现代,0
4954,CHB,现代,0
4955,CHB,古代_近期,5000
4956,CHB,现代,0
4957,CHB,现代,0
4958,CHB,现代,0
4959,CHB,现代,0
4960,CHB,现代,0
4961,CHB,现代,0
4962,CHB,现代,0
4963,CHB,现代,0
4964,CHB,现代,0
4965,CHB,现代,0
4966,CHB,现代,0
4967,CHB,现代,0
4968,CHB,现代,0
4969,CHB,现代,0
4970,CHB,现代,0
4971,CHB,现代,0
4972,CHB,现代,0
4973,CHB,现代,0
4974,CHB,现代,0
4975,CHB,现代,0
4976,CHB,现代,0
4977,CHB,现代,0
4978,CHB,现代,0
4979,CHB,现代,0
4980,CHB,现代,0
4981,CHB,现代,0
4982,CHB,现代,0
4983,CHB,现代,0
4984,CHB,现代,0
4985,CHB,古代_近期,5000
4986,CHB,古代_近期,5000
4987,CHB,现代,0
4988,CHB,现代,0
4989,CHB,现代,0
4990,CHB,现代,0
4991,CHB,现代,0
4992,CHB,现代,0
4993,CHB,现代,0
4994,CHB,现代,0
4995,CHB,古代_远期,25000
4996,CHB,现代,0
4997,CHB,现代,0
4998,CHB,现代,0
4999,CHB,现代,0
5000,CHB,现代,0
5001,CHB,现代,0
5002,CHB,现代,0
5003,CHB,现代,0
5004,CHB,古代_远期,25000
5005,CHB,现代,0
5006,CHB,现代,0
5007,CHB,现代,0
5008,CHB,现代,0
5009,CHB,现代,0
5010,CHB,现代,0
5011,CHB,现代,0
5012,CHB,古代_远期,25000
5013,CHB,现代,0
5014,CHB,现代,0
5015,CHB,现代,0
5016,CHB,现代,0
5017,CHB,现代,0
5018,CHB,现代,0
5019,CHB,现代,0
5020,CHB,现代,0
5021,CHB,现代,0
5022,CHB,现代,0
5023,CHB,现代,0
5024,CHB,现代,0
5025,CHB,现代,0
5026,CHB,现代,0
5027,CHB,现代,0
5028,CHB,现代,0
5029,CHB,现代,0
5030,CHB,现代,0
5031,CHB,现代,0
5032,CHB,现代,0
5033,CHB,古代_近期,5000
5034,CHB,现代,0
5035,CHB,现代,0
5036,CHB,现代,0
5037,CHB,现代,0
5038,CHB,现代,0
5039,CHB,现代,0
5040,CHB,现代,0
5041,CHB,现代,0
5042,CHB,现代,0
5043,CHB,古代_近期,5000
5044,CHB,古代_远期,25000
5045,CHB,现代,0
5046,CHB,现代,0
5047,CHB,现代,0
5048,CHB,现代,0
5049,CHB,现代,0
5050,CHB,古代_近期,5000
5051,CHB,现代,0
5052,CHB,现代,0
5053,CHB,现代,0
5054,CHB,现代,0
5055,CHB,古代_近期,5000
5056,CHB,现代,0
5057,CHB,现代,0
5058,CHB,现代,0
5059,CHB,现代,0
5060,CHB,现代,0
5061,CHB,现代,0
5062,CHB,现代,0
5063,CHB,现代,0
5064,CHB,现代,0
5065,CHB,现代,0
5066,CHB,现代,0
5067,CHB,现代,0
5068,CHB,现代,0
5069,CHB,现代,0
5070,CHB,现代,0
5071,CHB,现代,0
5072,CHB,现代,0
5073,CHB,现代,0
5074,CHB,现代,0
5075,CHB,现代,0
5076,CHB,现代,0
5077,CHB,现代,0
5078,CHB,现代,0
5079,CHB,现代,0
5080,CHB,现代,0
5081,CHB,现代,0
5082,CHB,现代,0
5083,CHB,现代,0
5084,CHB,现代,0
5085,CHB,现代,0
5086,CHB,现代,0
5087,CHB,现代,0
5088,CHB,现代,0
5089,CHB,古代_近期,5000
5090,CHB,古代_远期,25000
5091,CHB,现代,0
5092,CHB,现代,0
5093,CHB,现代,0
5094,CHB,现代,0
5095,CHB,现代,0
5096,CHB,现代,0
5097,CHB,现代,0
5098,CHB,古代_远期,25000
5099,CHB,现代,0
5100,CHB,现代,0
5101,CHB,现代,0
5102,CHB,现代,0
5103,CHB,古代_近期,5000
5104,CHB,现代,0
5105,CHB,现代,0
5106,CHB,现代,0
5107,CHB,现代,0
5108,CHB,现代,0
5109,CHB,现代,0
5110,CHB,现代,0
5111,CHB,现代,0
5112,CHB,现代,0
5113,CHB,现代,0
5114,CHB,现代,0
5115,CHB,现代,0
5116,CHB,现代,0
5117,CHB,现代,0
5118,CHB,现代,0
5119,CHB,现代,0
5120,CHB,现代,0
5121,CHB,现代,0
5122,CHB,现代,0
5123,CHB,现代,0
5124,CHB,古代_近期,5000
5125,CHB,现代,0
5126,CHB,现代,0
5127,CHB,现代,0
5128,CHB,古代_近期,5000
5129,CHB,现代,0
5130,CHB,现代,0
5131,CHB,现代,0
5132,CHB,现代,0
5133,CHB,现代,0
5134,CHB,现代,0
5135,CHB,现代,0
5136,CHB,现代,0
5137,CHB,古代_远期,25000
5138,CHB,现代,0
5139,CHB,现代,0
5140,CHB,现代,0
5141,CHB,现代,0
5142,CHB,现代,0
5143,CHB,现代,0
5144,CHB,现代,0
5145,CHB,现代,0
5146,CHB,现代,0
5147,CHB,现代,0
5148,CHB,古代_近期,5000
5149,CHB,现代,0
5150,CHB,现代,0
5151,CHB,现代,0
5152,CHB,现代,0
5153,CHB,现代,0
5154,CHB,现代,0
5155,CHB,现代,0
5156,CHB,现代,0
5157,CHB,现代,0
5158,CHB,古代_远期,25000
5159,CHB,古代_远期,25000
5160,CHB,现代,0
5161,CHB,现代,0
5162,CHB,现代,0
5163,CHB,现代,0
5164,CHB,现代,0
5165,CHB,古代_远期,25000
5166,CHB,现代,0
5167,CHB,现代,0
5168,CHB,现代,0
5169,CHB,现代,0
5170,CHB,现代,0
5171,CHB,现代,0
5172,CHB,现代,0
5173,CHB,现代,0
5174,CHB,现代,0
5175,CHB,现代,0
5176,CHB,现代,0
5177,CHB,现代,0
5178,CHB,现代,0
5179,CHB,现代,0
5180,CHB,现代,0
5181,CHB,现代,0
5182,CHB,现代,0
5183,CHB,现代,0
5184,CHB,现代,0
5185,CHB,古代_近期,5000
5186,CHB,古代_近期,5000
5187,CHB,现代,0
5188,CHB,现代,0
5189,CHB,现代,0
5190,CHB,现代,0
5191,CHB,现代,0
5192,CHB,现代,0
5193,CHB,现代,0
5194,CHB,现代,0
5195,CHB,现代,0
5196,CHB,现代,0
5197,CHB,古代_远期,25000
5198,CHB,现代,0
5199,CHB,现代,0
5200,CHB,现代,0
5201,CHB,现代,0
5202,CHB,现代,0
5203,CHB,现代,0
5204,CHB,现代,0
5205,CHB,现代,0
5206,CHB,现代,0
5207,CHB,现代,0
5208,CHB,现代,0
5209,CHB,现代,0
5210,CHB,现代,0
5211,CHB,现代,0
5212,CHB,现代,0
5213,CHB,现代,0
5214,CHB,现代,0
5215,CHB,现代,0
5216,CHB,现代,0
5217,CHB,现代,0
5218,CHB,现代,0
5219,CHB,现代,0
5220,CHB,现代,0
5221,CHB,现代,0
5222,CHB,现代,0
5223,CHB,现代,0
5224,CHB,古代_近期,5000
5225,CHB,现代,0
5226,CHB,现代,0
5227,CHB,现代,0
5228,CHB,现代,0
5229,CHB,现代,0
5230,CHB,现代,0
5231,CHB,现代,0
5232,CHB,现代,0
5233,CHB,现代,0
5234,CHB,现代,0
5235,CHB,古代_近期,5000
5236,CHB,现代,0
5237,CHB,现代,0
5238,CHB,现代,0
5239,CHB,现代,0
5240,CHB,现代,0
5241,CHB,现代,0
5242,CHB,现代,0
5243,CHB,现代,0
5244,CHB,现代,0
5245,CHB,现代,0
5246,CHB,现代,0
5247,CHB,现代,0
5248,CHB,现代,0
5249,CHB,现代,0
5250,CHB,现代,0
5251,CHB,现代,0
5252,CHB,现代,0
5253,CHB,现代,0
5254,CHB,现代,0
5255,CHB,现代,0
5256,CHB,现代,0
5257,CHB,现代,0
5258,CHB,现代,0
5259,CHB,现代,0
5260,CHB,现代,0
5261,CHB,现代,0
5262,CHB,现代,0
5263,CHB,现代,0
5264,CHB,现代,0
5265,CHB,现代,0
5266,CHB,现代,0
5267,CHB,现代,0
5268,CHB,现代,0
5269,CHB,现代,0
5270,CHB,现代,0
5271,CHB,现代,0
5272,CHB,现代,0
5273,CHB,现代,0
5274,CHB,现代,0
5275,CHB,现代,0
5276,CHB,现代,0
5277,CHB,现代,0
5278,CHB,现代,0
5279,CHB,现代,0
5280,CHB,现代,0
5281,CHB,现代,0
5282,CHB,古代_远期,25000
5283,CHB,现代,0
5284,CHB,现代,0
5285,CHB,现代,0
5286,CHB,现代,0
5287,CHB,古代_近期,5000
5288,CHB,现代,0
5289,CHB,现代,0
5290,CHB,现代,0
5291,CHB,现代,0
5292,CHB,现代,0
5293,CHB,现代,0
5294,CHB,现代,0
5295,CHB,现代,0
5296,CHB,现代,0
5297,CHB,现代,0
5298,CHB,现代,0
5299,CHB,现代,0
5300,CHB,现代,0
5301,CHB,现代,0
5302,CHB,古代_近期,5000
5303,CHB,现代,0
5304,CHB,现代,0
5305,CHB,现代,0
5306,CHB,现代,0
5307,CHB,现代,0
5308,CHB,现代,0
5309,CHB,现代,0
5310,CHB,现代,0
5311,CHB,现代,0
5312,CHB,现代,0
5313,CHB,现代,0
5314,CHB,现代,0
5315,CHB,古代_远期,25000
5316,CHB,现代,0
5317,CHB,现代,0
5318,CHB,现代,0
5319,CHB,现代,0
5320,CHB,现代,0
5321,CHB,现代,0
5322,CHB,现代,0
5323,CHB,古代_远期,25000
5324,CHB,古代_近期,5000
5325,CHB,现代,0
5326,CHB,现代,0
5327,CHB,现代,0
5328,CHB,现代,0
5329,CHB,现代,0
5330,CHB,现代,0
5331,CHB,现代,0
5332,CHB,现代,0
5333,CHB,现代,0
5334,CHB,现代,0
5335,CHB,现代,0
5336,CHB,现代,0
5337,CHB,现代,0
5338,CHB,现代,0
5339,CHB,现代,0
5340,CHB,现代,0
5341,CHB,现代,0
5342,CHB,现代,0
5343,CHB,现代,0
5344,CHB,现代,0
5345,CHB,现代,0
5346,CHB,现代,0
5347,CHB,现代,0
5348,CHB,现代,0
5349,CHB,现代,0
5350,CHB,现代,0
5351,CHB,现代,0
5352,CHB,现代,0
5353,CHB,现代,0
5354,CHB,现代,0
5355,CHB,现代,0
5356,CHB,现代,0
5357,CHB,现代,0
5358,CHB,现代,0
5359,CHB,现代,0
5360,CHB,现代,0
5361,CHB,现代,0
5362,CHB,现代,0
5363,CHB,现代,0
5364,CHB,现代,0
5365,CHB,现代,0
5366,CHB,现代,0
5367,CHB,现代,0
5368,CHB,现代,0
5369,CHB,现代,0
5370,CHB,古代_近期,5000
5371,CHB,现代,0
5372,CHB,现代,0
5373,CHB,现代,0
5374,CHB,现代,0
5375,CHB,现代,0
5376,CHB,现代,0
5377,CHB,现代,0
5378,CHB,现代,0
5379,CHB,现代,0
5380,CHB,现代,0
5381,CHB,现代,0
5382,CHB,现代,0
5383,CHB,现代,0
5384,CHB,古代_近期,5000
5385,CHB,现代,0
5386,CHB,现代,0
5387,CHB,现代,0
5388,CHB,现代,0
5389,CHB,现代,0
5390,CHB,现代,0
5391,CHB,现代,0
5392,CHB,现代,0
5393,CHB,现代,0
5394,CHB,现代,0
5395,CHB,古代_近期,5000
5396,CHB,现代,0
5397,CHB,现代,0
5398,CHB,现代,0
5399,CHB,现代,0
5400,CHB,现代,0
5401,CHB,现代,0
5402,CHB,现代,0
5403,CHB,古代_远期,25000
5404,CHB,现代,0
5405,CHB,现代,0
5406,CHB,古代_近期,5000
5407,CHB,现代,0
5408,CHB,现代,0
5409,CHB,现代,0
5410,CHB,古代_近期,5000
5411,CHB,现代,0
5412,CHB,现代,0
5413,CHB,现代,0
5414,CHB,现代,0
5415,CHB,现代,0
5416,CHB,现代,0
5417,CHB,现代,0
5418,CHB,现代,0
5419,CHB,现代,0
5420,CHB,现代,0
5421,CHB,古代_近期,5000
5422,CHB,现代,0
5423,CHB,现代,0
5424,CHB,现代,0
5425,CHB,现代,0
5426,CHB,现代,0
5427,CHB,现代,0
5428,CHB,现代,0
5429,CHB,现代,0
5430,CHB,现代,0
5431,CHB,现代,0
5432,CHB,现代,0
5433,CHB,现代,0
5434,CHB,现代,0
5435,CHB,现代,0
5436,CHB,现代,0
5437,CHB,现代,0
5438,CHB,古代_近期,5000
5439,CHB,现代,0
5440,CHB,现代,0
5441,CHB,现代,0
5442,CHB,现代,0
5443,CHB,现代,0
5444,CHB,现代,0
5445,CHB,现代,0
5446,CHB,现代,0
5447,CHB,现代,0
5448,CHB,现代,0
5449,CHB,现代,0
5450,CHB,现代,0
5451,CHB,现代,0
5452,CHB,现代,0
5453,CHB,现代,0
5454,CHB,现代,0
5455,CHB,古代_近期,5000
5456,CHB,现代,0
5457,CHB,现代,0
5458,CHB,现代,0
5459,CHB,现代,0
5460,CHB,现代,0
5461,CHB,现代,0
5462,CHB,现代,0
5463,CHB,现代,0
5464,CHB,现代,0
5465,CHB,现代,0
5466,CHB,现代,0
5467,CHB,现代,0
5468,CHB,现代,0
5469,CHB,现代,0
5470,CHB,现代,0
5471,CHB,现代,0
5472,CHB,现代,0
5473,CHB,现代,0
5474,CHB,现代,0
5475,CHB,现代,0
5476,CHB,现代,0
5477,CHB,现代,0
5478,CHB,现代,0
5479,CHB,现代,0
5480,CHB,现代,0
5481,CHB,现代,0
5482,CHB,现代,0
5483,CHB,现代,0
5484,CHB,古代_近期,5000
5485,CHB,古代_远期,25000
5486,CHB,现代,0
5487,CHB,现代,0
5488,CHB,现代,0
5489,CHB,现代,0
5490,CHB,现代,0
5491,CHB,现代,0
5492,CHB,古代_近期,5000
5493,CHB,现代,0
5494,CHB,现代,0
5495,CHB,现代,0
5496,CHB,古代_远期,25000
5497,CHB,现代,0
5498,CHB,现代,0
5499,CHB,古代_近期,5000
5500,CHB,现代,0
5501,CHB,现代,0
5502,CHB,现代,0
5503,CHB,现代,0
